,0,1,2,3,4
1,0.15451723,0.03423648,0.28163168,0.24743585,0.094468884
2,-0.025114613,0.068447895,0.15260915,-0.05738882,-0.23004171
3,-0.02736982,0.0132486345,-0.18564573,-0.31252253,-0.048115913
4,0.00921949,-0.0062380703,-0.039293986,-0.053136133,0.14550887
,0,1,2,3,4
0,-0.1002063,-0.24948484,-0.27426818,0.018619157,0.12599532
1,-0.20910123,-0.1006122,-0.06612387,-0.056302767,-0.07941429
2,-0.030469524,0.20905448,0.07317062,-0.032729894,-0.12728456
3,0.1688079,0.23685722,0.17532967,-0.010318472,-0.15068074
4,0.057085104,0.11120771,0.21416463,0.08319672,-0.1144908
,0,1,2,3,4
0,0.12165589,0.012165528,-0.1045787,-0.0063275825,-0.013449778
1,-0.033952914,0.037113655,0.05796116,0.09135422,0.048196584
2,-0.10036745,0.07020482,-0.08089918,0.069323435,0.017075032
3,-0.03098686,0.032149516,0.04826357,-0.0030369225,0.12232029
4,0.049716927,-0.053968705,-0.15146573,-0.080756016,0.0020324164
,0,1,2,3,4
0,0.043949783,-0.09201285,0.059318457,0.036485825,-0.025796812
1,-0.22471176,-0.18196613,-0.0948455,-0.075669855,-0.07874859
2,-0.108698584,0.117432155,-0.030164182,-0.1515451,-0.16623613
3,0.08903579,0.039765432,-0.12965424,-0.15691926,-0.12512818
4,-0.1312175,-0.24241287,-0.09152894,0.09083721,0.012656608
,0,1,2,3,4
0,0.092251614,0.13601653,0.07610906,0.07713027,-0.036667354
1,-0.020854764,-0.03834398,0.03550001,0.07592286,-0.0035464386
2,-0.004083744,-0.026656628,0.011948836,0.016642801,0.1108555
3,-0.029279038,-0.090991154,-0.022196472,-0.0018133667,0.053571653
4,-0.14465097,-0.06483096,0.036473453,-0.14075935,-0.18697454
,0,1,2,3,4
0,-0.044288922,0.008346662,-0.14048865,-0.3024718,-0.04112193
1,0.06858155,0.046378095,-0.18030912,-0.21463683,-0.23269679
2,-0.11543582,-0.21351546,-0.035426915,0.03849921,-0.12235695
3,-0.08790293,0.013726965,0.058665887,-0.0662231,-0.17013013
4,0.1317513,0.20603596,0.0030181336,-0.22032543,0.042702578
,0,1,2,3,4
0,0.11466704,-0.083343826,0.021812608,0.07662759,0.050789792
1,-0.116857424,0.017345626,0.086252086,-0.017556151,-0.044969074
2,-0.0653733,0.06709147,0.032160375,0.0040450674,-0.03356279
3,0.027056865,0.027016895,-0.06610794,-0.014073965,0.09046271
4,-0.051032856,-0.05103647,-0.073613614,0.04035912,0.09516661
,0,1,2,3,4
0,0.03629116,0.21920943,0.19091281,-0.04078833,-0.06000582
1,-0.15823735,-0.06982136,0.0985092,0.08926947,-0.026034191
2,0.0463833,-0.0022126709,-0.14064427,0.06241916,0.13732526
3,-0.10478828,-0.110855654,-0.12596902,-0.21265663,-0.014632813
4,0.03563035,0.051303882,-0.002090658,-0.1251698,-0.08242633
,0,1,2,3,4
0,0.199823,0.15619394,0.08273123,-0.2512587,-0.1005291
1,0.004492775,-0.06589982,-0.008616464,-0.048584584,-0.08370876
2,-0.1962082,-0.14085747,0.092663035,0.2142584,0.043691322
3,-0.1533916,-0.024372805,0.0052322363,0.058376342,0.06837022
4,0.13249786,0.07200798,-0.08225643,-0.2777741,-0.118091285
,0,1,2,3,4
0,0.13990666,-0.18618377,-0.10655713,-0.057383314,0.0632173
1,-0.09589228,-0.057564747,0.02228912,0.0383722,-0.004396203
2,-0.17562808,-0.007827848,0.08555626,0.03289237,-0.042161174
3,0.057427578,0.0995041,0.07695268,-0.11663332,-0.055673443
4,0.053872705,0.002278503,-0.022411296,0.04329813,0.0645083
,0,1,2,3,4
0,0.15313971,0.1013256,-0.07271123,-0.32550654,-0.13135344
1,0.15989415,-0.010327431,-0.12538165,-0.17705522,-0.086443774
2,-0.31213102,-0.23879752,0.13874894,0.18058157,-0.004209533
3,-0.17521237,0.0018185552,0.16528457,0.035882477,0.045800153
4,0.1145357,0.18568094,0.012290134,-0.21422282,0.027632514
,0,1,2,3,4
0,-0.110352926,-0.116866596,-0.105625786,-0.14392705,0.013702168
1,-0.12257407,0.0099720955,-0.032636385,-0.028575717,-0.08513535
2,-0.24762726,-0.060663473,0.009514616,-0.12766728,-0.29048783
3,-0.04674086,0.09248592,0.015536766,-0.109258674,-0.03636687
4,0.16099097,0.056299932,-0.05001385,-0.07715626,0.13089113
,0,1,2,3,4
0,0.04058583,-0.008807229,-0.1913682,-0.16905849,-0.046598442
1,0.06643912,0.030998554,-0.11954313,-0.23819931,-0.31209633
2,-0.057913397,-0.30159992,-0.00016480786,-0.0154520245,-0.13644305
3,-0.12279334,-0.09831694,0.021221401,-0.026534071,-0.06806278
4,0.18881015,0.13532549,0.1000584,-0.12566452,0.020877872
,0,1,2,3,4
0,0.18139203,0.20556794,0.23739797,-0.0043530096,-0.13459587
1,-0.07558582,0.023113366,0.03291025,0.07822898,-0.1016988
2,0.007893046,0.03972998,-0.21534136,-0.0019753147,0.25163427
3,-0.11856319,-0.2629462,-0.08636376,-0.008362094,0.13883133
4,-0.10028439,-0.02707619,0.0023392078,-0.1614805,-0.14092492
,0,1,2,3,4
0,0.07312546,-0.03185026,-0.049200345,-0.0715371,0.081988856
1,-0.00258786,-0.029295826,-0.11433533,0.102082856,0.02602871
2,-0.1241334,0.0028582534,0.10973898,0.107045375,0.04953453
3,0.029885074,0.012167447,0.14611827,0.036263544,-0.042706843
4,0.07314667,0.018807841,0.0030779878,-0.037882503,0.01801749
,0,1,2,3,4
0,0.04207736,0.02971848,0.20280638,-0.007916587,-0.018132959
1,0.0526474,0.020381724,0.06761121,-0.011327271,-0.065696985
2,-0.047096834,-0.040343124,0.03156507,0.0094640115,0.047720443
3,-0.07710235,-0.010680712,0.045043837,-0.0710373,0.06366778
4,-0.09547264,0.021595351,0.032885473,-0.096970454,-0.033564694
,0,1,2,3,4
0,-0.13825132,-0.22368136,-0.039380312,-0.03011051,0.018021565
1,-0.014864865,-0.17637116,-0.08327246,-0.15240206,0.05848478
2,0.045358896,-0.15255423,0.0027074416,0.007998234,-0.13081793
3,0.05222349,0.11941194,0.21654797,0.06352611,-0.3551051
4,0.06825742,0.18630129,0.1970812,0.04850384,-0.089869745
,0,1,2,3,4
0,-0.07285749,-0.050200462,-0.026878443,0.14112434,-0.0072474363
1,-0.06111811,-0.054563854,-0.007085673,0.22744347,0.15116906
2,-0.22500683,-0.09758686,0.10784644,-0.10210791,-0.062103126
3,0.036927737,-0.03451681,-0.011238309,-0.20381214,-0.2795267
4,0.024909556,0.07738105,-0.14846347,-0.1940425,-0.30775708
,0,1,2,3,4
0,-0.10700116,-0.00653222,-0.17672776,-0.10988284,-0.047370885
1,-0.024645912,0.015490245,0.059873432,0.07800724,-0.104600415
2,0.09607808,-0.01901021,0.062001307,0.059474513,-0.016012704
3,0.008599251,0.01045858,0.046717618,0.014352347,-0.018034881
4,-0.066107675,-0.058433007,-0.077847704,0.07482124,0.00092530844
,0,1,2,3,4
0,-0.0039051767,-0.04236749,-0.027280096,0.03718651,0.024394708
1,0.0015493401,0.057318278,0.112965494,0.021305984,0.05724051
2,0.026066164,-0.052002136,-0.05875155,0.0005224417,-0.16103682
3,-0.1944237,-0.20043899,-0.23702642,-0.08917341,0.057539687
4,0.06946758,0.0863499,0.045250956,-0.14809586,-0.08110995
,0,1,2,3,4
0,0.021633673,-0.015708024,-0.040928803,0.050115418,0.0037264738
1,0.005398342,0.008436016,-0.10520939,0.003742305,0.025050785
2,-0.059448358,0.071489386,0.10800022,0.016549462,-0.012100761
3,-0.10448186,-0.17465994,0.02603415,0.12631935,0.049283065
4,-0.072648086,-0.111677326,-0.13311863,-0.0028713013,-0.02890139
,0,1,2,3,4
0,0.04084336,0.020998308,0.06281611,-0.004363321,-0.073707245
1,-0.08664745,-0.1111588,-0.13529126,0.14941514,0.08888202
2,0.13934804,0.0151209645,-0.19825466,-0.1408274,-0.0019696006
3,0.09096803,0.03629381,-0.101757884,-0.20533878,-0.13694707
4,-0.0013428837,-0.14939335,-0.08390003,0.046748754,0.07412007
,0,1,2,3,4
0,-0.059561785,-0.12448278,-0.04873761,-0.038497794,-0.059749044
1,-0.051479295,-0.048523616,0.011972823,0.09658455,0.007678548
2,-0.09019107,-0.04957076,0.019494673,0.041407444,-0.055643965
3,-0.16255718,-0.055360734,0.08346755,-0.06090341,-0.032242842
4,-0.07849714,-0.15349989,0.010924766,-0.06075199,-0.03801209
,0,1,2,3,4
0,0.026610276,-0.09917304,-0.040982574,-0.050563596,0.04125103
1,-0.009064796,0.026396492,0.005245509,-0.10415223,-0.047850557
2,0.06595191,0.1378504,0.05639466,-0.022636967,-0.059235297
3,-0.12978633,-0.041196536,-0.006028492,0.051628713,0.117057055
4,-0.16671044,-0.19606602,-0.22194487,0.09980354,0.1005858
,0,1,2,3,4
0,-0.0963556,-0.11523955,-0.20212264,-0.045404833,0.018889928
1,-0.0074181664,-0.14248732,-0.21207507,0.0035371971,0.13253011
2,0.10547458,0.117667355,-0.062280584,0.018717038,-0.009343284
3,0.015202431,0.12195144,0.12135607,0.03484137,-0.03900175
4,-0.115331866,-0.21178916,-0.121480554,0.09053875,0.03678522
,0,1,2,3,4
0,-0.036291603,-0.07939486,-0.078915946,0.102095276,0.023559472
1,0.05770395,-0.128697,-0.02685484,-0.0036094568,0.0120703345
2,0.0025099816,-0.026766868,-0.007840851,0.0013723032,-0.07633677
3,-0.17504042,-0.060882147,0.021271486,-0.15170069,0.07783447
4,-0.13194308,-0.03288981,-0.045385234,-0.18262133,-0.13463615
,0,1,2,3,4
0,-0.0003720859,-0.008886968,-0.024626689,-0.07363192,-0.022150228
1,-0.08153135,-0.12617595,-0.19725914,-0.037729662,0.13623114
2,0.11218759,0.10162741,-0.12262485,-0.1255113,-0.0692574
3,0.13846631,0.05307077,-0.017983224,-0.11666906,0.03269617
4,-0.019114025,-0.116733186,0.023964686,0.1696645,0.070392236
,0,1,2,3,4
0,-0.0011024438,0.00041653772,-0.11139839,0.016764527,0.013307264
1,-0.07954547,-0.10332375,0.04647569,0.10553892,0.027060846
2,-0.056431163,-0.07954023,-0.13359044,0.013150549,-0.09722646
3,-0.007540448,-0.10470588,-0.22499792,-0.19567615,-0.15106487
4,0.03837052,-0.10064334,-0.027012564,-0.002098716,0.13528992
,0,1,2,3,4
0,0.06442157,-0.043723434,0.05685647,-0.016715294,-0.03763909
1,-0.08828633,-0.24642682,-0.10370559,0.06540227,-0.014481587
2,0.028560827,-0.001629752,-0.20693545,-0.09676084,-0.012160423
3,0.071925685,0.05613673,-0.09228277,-0.13789274,-0.13221742
4,0.015079823,-0.12156623,0.027693575,0.100084394,0.12822098
,0,1,2,3,4
0,-0.03847695,-0.13407326,-0.10381356,-0.18172452,-0.102336966
1,0.0480152,-0.048558235,-0.028194757,-0.07238307,-0.039592955
2,-0.054183114,-0.021797942,0.10080984,0.11673211,0.020054819
3,-0.028811768,-0.019390954,0.15103105,0.21210268,-0.05808472
4,0.0029481195,-0.057921685,-0.18206953,-0.01946558,0.017941523
,0,1,2,3,4
0,-0.07370013,-0.07344061,-0.16202767,-0.050034236,-0.11511553
1,0.018195916,-0.07802505,-0.0011042769,0.074217394,0.035643842
2,0.051268212,0.066421404,0.08031901,0.14984621,-0.0402084
3,-0.056230232,-0.0067335996,0.046388824,-0.050275996,0.04996874
4,-0.08342784,-0.035818525,-0.05968656,-0.08046299,0.028157528
,0,1,2,3,4
0,-0.028397694,-0.0747914,-0.102837466,-0.023734134,-0.048069306
1,0.08584236,0.016120864,-0.05809363,-0.084746316,0.008003379
2,-0.03926093,-0.053795703,0.044102024,0.04580857,-0.11336051
3,-0.077185415,-0.1094838,-0.03241334,0.12325842,0.040344916
4,-0.05242679,-0.23185447,-0.054234896,0.06885425,-0.113223895
,0,1,2,3,4
0,-0.033842728,-0.008728113,0.067956306,-0.0014536744,0.094464995
1,-0.2067983,-0.07962535,-0.009203761,0.11752887,0.3035059
2,-0.041249704,-0.1555952,-0.084991544,0.05896222,0.109092385
3,0.20034857,0.008960009,-0.11961612,-0.11818062,-0.27572092
4,0.039767288,-0.06797376,-0.11804766,-0.055882405,-0.12754792
,0,1,2,3,4
0,0.16510148,0.0955205,0.029060455,-0.08462607,-0.17830138
1,-0.04394008,-0.039644852,-0.062181354,-0.09414202,0.0020286986
2,-0.14198554,-0.32576266,-0.19808538,0.03750675,0.13568005
3,-0.11012342,-0.25645947,-0.06054384,0.166234,0.07167506
4,-0.020243969,-0.00881586,0.023755629,0.007351978,-0.14616305
,0,1,2,3,4
0,-0.14140184,-0.05588089,-0.06396354,-0.03614369,0.08991793
1,0.07165372,-0.020072201,-0.17289883,-0.07987346,-0.020779308
2,0.051980145,0.04008694,0.0069525926,-0.017936133,0.033274923
3,0.09218906,0.04708461,-0.043435663,0.049111716,-0.09471005
4,0.020328045,-0.076796375,0.0292486,-0.034248427,-0.04090545
,0,1,2,3,4
0,-0.025093867,-0.092220634,-0.18972743,-0.21369901,-0.17993934
1,-0.0061155697,-0.13220648,-0.043112267,-0.059442062,-0.09031254
2,-0.06643355,0.049499385,0.14386801,0.0030157133,0.0593978
3,-0.018308423,-0.04017832,-0.079178385,-0.124794796,-0.026722135
4,-0.15522812,-0.15509337,-0.10861813,-0.018895674,-0.14448719
,0,1,2,3,4
0,-0.11218533,-0.0743248,0.030508667,-0.08415947,0.019160789
1,-0.12722892,0.016591072,0.018025506,-0.080170296,-0.046799242
2,0.16758725,0.22334133,0.01982863,-0.077073485,-0.06058326
3,-0.008312191,-0.005578275,0.052658945,-0.03667082,0.0148799
4,-0.061568275,-0.19483376,-0.03534325,-0.010938013,-0.14890985
,0,1,2,3,4
0,-0.13057685,-0.09718788,-0.07597855,-0.15192471,-0.20674182
1,-0.1307172,0.020638507,-0.0060770335,-0.2617846,0.0006909908
2,-0.13120021,-0.10687177,-0.11118193,0.105341785,0.0020675447
3,0.12090916,0.073022924,-0.019395048,0.043925177,0.04265836
4,0.021574741,0.030833472,-0.020634059,0.027492156,0.04054784
,0,1,2,3,4
0,0.042300098,0.00049452577,-0.101119205,0.09106267,0.07124601
1,0.1114911,0.009221816,-0.18461844,-0.07237218,0.00594573
2,0.0072905035,0.05474529,-0.07681855,0.04436485,0.07439243
3,-0.06913883,-0.07319896,-0.007664662,0.14176008,-0.003469756
4,-0.14503753,-0.10491718,0.10704264,0.061474103,-0.15943922
,0,1,2,3,4
0,-0.15004481,-0.110637315,-0.060158562,0.050876874,-0.0074966243
1,-0.113564014,-0.16938311,0.025750054,0.0037238149,-0.014075256
2,0.046767928,0.124953575,0.15133359,0.10678519,-0.1193227
3,0.11457597,0.09366383,0.14740638,-0.06634143,-0.17377526
4,-0.27782932,0.018489493,-0.1252219,-0.13990307,-0.22883955
,0,1,2,3,4
0,-0.1217644,-0.034361027,0.10822395,0.11133304,0.03790208
1,-0.008493321,0.02299013,-0.12569542,-0.22128312,-0.07221744
2,0.0206622,0.08864476,-0.0032298898,-0.0042847414,-0.0077070803
3,0.08759115,0.11156195,0.10766776,0.04180683,-0.09576873
4,-0.15437834,-0.043168884,-0.04396,-0.12233524,-0.14748372
,0,1,2,3,4
0,0.09253238,0.15175827,-0.021843433,0.004877054,0.06218426
1,0.14090827,-0.07034741,-0.12933253,-0.00083318155,0.018378325
2,0.01609223,-0.039090686,-0.0063454285,0.053360164,0.07072082
3,-0.045324016,-0.03743124,-0.026685584,0.039964408,0.021603953
4,-0.1504782,-0.049954407,0.057912655,0.019960158,-0.04997994
,0,1,2,3,4
0,-0.21252213,-0.083430834,0.0077949907,-0.046888217,-0.032352813
1,-0.22094645,-0.043335013,-0.22217187,-0.29543433,-0.124884844
2,-0.07324476,-0.019397745,-0.118899874,0.059832588,-0.0733211
3,0.15715507,0.1610153,0.18813094,0.033746082,-0.0037918135
4,-0.08373496,-0.05987524,-0.12564063,-0.026043607,-0.00436764
,0,1,2,3,4
0,0.032690696,0.11155434,0.016785039,-0.15069425,0.08841503
1,-0.05732575,0.10823895,-0.13483475,-0.06577585,0.027653772
2,-0.16486298,-0.29478753,-0.18777701,0.10073953,0.067235395
3,0.14686081,0.03976862,0.02552378,0.044834483,-0.037014525
4,0.06636323,-0.055772178,0.044968817,0.030812623,-0.043725412
,0,1,2,3,4
0,-0.14990607,-0.21428157,-0.09633195,-0.086036965,-0.0016517811
1,-0.21534197,-0.051841382,-0.14048961,-0.16782877,-0.05555073
2,-0.11199044,-0.15353326,-0.12956668,0.013097196,0.006829787
3,0.15942249,0.15190451,0.1127974,0.09444666,0.10727391
4,0.009639281,0.10048611,-0.06252409,-0.052597206,-0.056748673
,0,1,2,3,4
0,-0.119626604,-0.035691477,0.027772073,0.072859325,0.09043557
1,-0.079483286,0.07856675,-0.032793928,0.013726535,-0.013183508
2,0.05458594,0.122892044,0.025712982,-0.024066469,-0.13472027
3,0.0027503131,0.10955738,0.08670942,-0.11040806,-0.16673101
4,-0.18168831,-0.08997923,-0.081983246,-0.03209469,-0.20561092
,0,1,2,3,4
0,-0.09158683,-0.03467287,-0.046930503,-0.052210018,0.018574804
1,0.041194223,-0.02527511,-0.11693602,-0.08145207,-0.032920785
2,0.023394186,0.03795493,-0.00027143632,0.01831306,0.09053788
3,0.038241833,0.060723722,0.059806786,-0.04312044,-0.06006136
4,-0.049121514,-0.048752133,-0.018599788,-0.025762282,-0.05747914
,0,1,2,3,4
0,-0.15433045,0.011492096,0.10083462,-0.04316259,0.0048988005
1,0.03817404,0.097669035,-0.00381883,-0.05100062,-0.03339643
2,0.060884185,0.17790082,-0.047409117,-0.1346453,-0.0474529
3,0.06506272,0.049670644,-0.051424045,-0.041022778,-0.09988023
4,-0.0066884463,-0.1632135,-0.10035934,0.016703354,-0.0036898933
,0,1,2,3,4
0,0.022799443,0.06876074,0.20762557,-0.1535557,-0.110329814
1,0.056245834,0.09731869,0.042309765,-0.112561464,0.11622487
2,-0.010045361,-0.21784912,-0.26484337,0.039725922,0.01854028
3,-0.024419595,-0.23749214,0.0018694459,0.12617372,0.052541967
4,0.027221315,0.043720957,-0.027674884,0.052221376,0.0033908263
,0,1,2,3,4
0,-0.16648145,-0.19172777,0.041959807,0.13322054,-0.037318263
1,-0.11670685,-0.31794015,-0.18708211,-0.10155063,-0.16381529
2,-0.040319093,-0.15247856,-0.3789384,-0.38029885,-0.47217792
3,0.05128571,0.025810573,-0.21375223,-0.2480389,-0.2096066
4,0.11750474,0.165748,0.10309509,0.10935785,0.02639483
,0,1,2,3,4
0,0.18858942,0.04424365,0.07502208,0.05131051,-0.033973217
1,0.044784047,0.0012253515,0.03712926,-0.0039274334,-0.07453827
2,0.0765062,0.10638286,0.044423636,-0.031959847,-0.07050963
3,-0.090875626,-0.02970986,0.077492364,0.060829364,0.03427684
4,-0.013004416,0.06972636,0.06649906,0.048178874,-0.07498769
,0,1,2,3,4
0,-0.22771023,-0.24811487,-0.020944105,-0.000534345,0.036806084
1,-0.2646526,-0.40973446,-0.369086,0.1150049,0.19406608
2,-0.13678193,-0.18928355,-0.32052654,-0.08392319,0.13922878
3,-0.004401601,0.043613993,0.071152434,-0.1444316,0.08684489
4,0.042899437,0.0341938,-0.03156862,-0.07028582,-0.30485037
,0,1,2,3,4
0,0.0070983795,0.059545882,0.20371942,0.09468138,-0.09208119
1,-0.23570572,-0.11551317,0.23124015,0.22678107,0.048200756
2,-0.077723585,-0.085411504,0.07556289,0.1958367,-0.0044646477
3,0.09713042,0.0529727,-0.057647318,0.09450018,0.06857003
4,-0.06890068,0.028353432,-0.07437325,-0.10721936,0.043392565
,0,1,2,3,4
0,0.1459042,-0.080561385,-0.3123877,0.05742832,0.1536315
1,-0.072768815,-0.19719677,-0.3106337,-0.23414841,-0.05484203
2,-0.043960944,-0.18634032,-0.095942825,-0.13796847,0.07682255
3,-0.15669698,-0.22407575,-0.18377341,-0.010103577,0.072960764
4,0.08401893,-0.12376476,-0.08581005,-0.09432311,0.029856343
,0,1,2,3,4
0,0.12170067,0.088056296,-0.0008395545,0.005519652,-0.098385744
1,0.09309225,0.03354567,0.0970297,0.027720423,-0.08360902
2,-0.062468123,-0.11885227,0.0698257,-0.019692278,-0.09409074
3,0.01948038,-0.03559462,0.0060262866,0.070174254,-0.033834275
4,-0.06875081,0.029361542,0.08194184,0.05462856,0.00085396174
,0,1,2,3,4
0,-0.009868221,0.05137668,0.09334737,-0.08929954,-0.008090774
1,-0.06893846,-0.08748431,0.1100234,0.069482215,0.09368472
2,-0.20388901,-0.18841963,0.067842215,0.23033369,0.074267924
3,0.041684013,0.011250636,-0.07660991,-0.02022282,-0.0074650855
4,0.0039878637,0.04611017,0.074051775,-0.0051693544,-0.053992756
,0,1,2,3,4
0,-0.013002681,0.10135647,-0.09877419,0.05144498,0.08971277
1,-0.0042216238,0.18645161,0.18225236,-0.040502522,-0.13478173
2,-0.12193576,0.038852774,0.13566928,0.08929503,-0.06259457
3,-0.0717676,-0.08686536,0.055154134,-0.06536223,-0.044502437
4,0.005087096,-0.07318884,-0.058542304,-0.027818434,0.050112594
,0,1,2,3,4
0,0.05026131,0.10543916,-0.021512154,-0.03839174,-0.03817733
1,-0.028327111,0.025067778,0.07864702,-0.060424138,-0.07651187
2,-0.03650229,-0.07042953,-0.014031001,-0.07065542,-0.053597264
3,0.004102896,-0.005603203,-0.00023673922,0.09530005,-0.007385128
4,0.066401675,0.024198135,0.115171276,0.121898696,0.0059096636
,0,1,2,3,4
0,0.011221318,0.019380432,-0.14148101,0.118226446,0.17989323
1,-0.028432388,0.08986397,-0.07441193,-0.2139235,-0.1354249
2,-0.03228945,-0.058931246,0.003301742,-0.013436319,-0.06708808
3,-0.17637631,-0.02586991,-0.034571484,-0.02418429,-0.031455033
4,0.022752088,0.015348431,0.010161643,-0.0035558227,-0.0024224406
,0,1,2,3,4
0,-0.07913092,-0.05420575,0.11384544,0.16419052,0.09177453
1,-0.12558,-0.2284593,-0.082397014,-0.00682468,-0.07595366
2,-0.08132422,-0.26309356,-0.19642848,0.07872627,-0.039657444
3,-0.0973288,-0.34796295,-0.13206576,0.06633091,0.17576553
4,-0.010282369,0.025126131,0.080251455,0.14585638,0.13588326
,0,1,2,3,4
0,0.04335794,-0.23732208,-0.36717263,0.021043347,0.12873794
1,-0.14214212,-0.2138828,-0.18424161,-0.30475488,-0.04927501
2,-0.11236299,-0.093452275,-0.08095693,-0.03869089,0.03052519
3,-0.14976005,-0.089712396,-0.04744058,0.07388272,0.09368846
4,-0.018335678,-0.07079556,-0.089356184,-0.08205146,-0.13772343
,0,1,2,3,4
0,-0.0152069945,0.19023587,0.1604634,0.056234226,-0.06508636
1,-0.13107134,0.024591014,0.27724126,0.24539042,0.018682616
2,-0.06077857,-0.06963998,0.020761259,0.21056366,0.014289363
3,-0.013867396,0.08534576,-0.050320383,0.1350084,0.110392354
4,0.041237514,-0.042191785,-0.043380473,0.0038700055,0.01930867
,0,1,2,3,4
0,0.08049385,0.095813334,0.09572786,0.02690581,-0.04287255
1,0.00466569,-0.016602559,0.052348543,0.016530003,-0.1306285
2,-0.0008176161,-0.0714617,0.05720978,-0.048243538,-0.003161021
3,-0.06664469,-0.08347274,0.009298065,0.07406978,0.035998
4,-0.016548462,0.010962871,0.058066517,0.11944312,0.03497732
,0,1,2,3,4
0,-0.0011588247,0.052594002,0.13567181,-0.019550467,-0.06519889
1,-0.045675114,0.001988524,0.16638033,0.19479553,0.0119877
2,-0.030344712,-0.10524483,0.0418719,0.109722085,0.10481021
3,-0.07639396,0.08135531,0.022894572,0.05998665,0.15388425
4,0.0052167834,-0.05815462,0.054873746,0.020072047,0.06600523
,0,1,2,3,4
0,0.13189034,0.012951333,0.1254561,0.2233262,0.03282351
1,-0.0152134355,-0.15178189,-0.2509543,-0.0037901222,0.021046765
2,0.14591876,-0.29331863,-0.37342224,-0.1667462,0.0022147107
3,0.001453437,-0.22114947,-0.14182325,0.09453329,0.110073045
4,0.13658825,0.04278534,0.015046297,0.09039773,0.112767555
,0,1,2,3,4
0,0.05829542,0.2009729,0.053840082,-0.059113733,-0.07597828
1,0.032267906,0.03612459,-0.10612105,-0.04854808,-0.15127029
2,0.032370195,-0.06270748,-0.15152416,-0.20539501,-0.12107712
3,0.27203202,0.011776324,-0.14919885,-0.03217813,-0.07338886
4,0.2770957,-0.04543036,0.08033599,-0.04412817,-0.27597782
,0,1,2,3,4
0,-0.060168866,-0.034487277,0.07950182,-0.00922097,-0.012537685
1,-0.046361815,0.029994568,0.08596414,0.00012412552,-0.004202835
2,0.02309605,0.012862614,0.05932308,0.06383266,-0.027791046
3,0.034464516,-0.005507567,0.0794785,0.041156635,0.028827686
4,0.067269914,-0.022771813,0.021397544,0.06557992,0.069307804
,0,1,2,3,4
0,-0.016948815,0.0970058,0.042579535,-0.049266666,0.026945654
1,-0.09818158,-0.0613494,-0.09318341,-0.06763771,0.029656712
2,0.008618606,-0.018179733,0.05789981,0.008817431,0.0072975387
3,0.12908702,0.029763125,-0.13400826,-0.09976848,0.016045405
4,-0.0797664,-0.19328915,-0.15883884,-0.07337356,0.028316624
,0,1,2,3,4
0,0.03700639,0.024914943,0.0814992,0.009871403,0.044655368
1,-0.11447143,-0.04228484,0.11005558,0.05061695,0.019324519
2,0.027123183,0.1216947,0.089548126,0.027225439,-0.06796747
3,0.04677627,-0.038650323,0.02036122,0.07820579,0.041462183
4,-0.013317883,0.0014474227,-0.08816909,0.09598153,0.001380172
,0,1,2,3,4
0,0.07783728,-0.11340741,-0.09875144,0.006621044,-0.08539848
1,0.007126241,-0.1166335,-0.064926274,-0.05413201,-0.057916358
2,0.08802603,-0.03552275,-0.19091031,-0.116385095,0.05012097
3,-0.009850176,0.031305887,0.06213523,-0.082570665,-0.10557138
4,-0.06814369,-0.04897003,-0.19101623,-0.22410424,-0.12769146
,0,1,2,3,4
0,-0.066419944,0.10940313,0.09658986,-0.081836976,-0.09743416
1,-0.042147517,0.056835346,-0.006506775,-0.10575812,0.02261949
2,0.14947478,0.05971639,-0.020128414,-0.019176137,0.07148519
3,0.12767752,0.089607164,-0.088908136,0.059904777,-0.09307018
4,0.043381795,-0.093232445,-0.095475025,0.013601912,-0.014290132
,0,1,2,3,4
0,0.027676752,0.027800808,-0.02159752,0.07565043,0.12907709
1,0.097110644,0.012081389,-0.06815121,-0.07806708,0.02174155
2,-0.09118417,-0.025200488,0.0781792,0.115048215,0.0875171
3,-0.0035106244,-0.0031491946,0.0736295,0.07552959,0.00032842107
4,-0.039084814,-0.16331048,-0.008646812,-0.048381906,-0.06401001
,0,1,2,3,4
0,-0.0016408488,-0.06694042,0.042801775,0.06968962,-0.026290655
1,0.06818901,0.020784598,-0.045619212,0.0057232715,-0.042453215
2,0.009436598,0.019353183,0.044776537,0.12124374,0.039060198
3,-0.07546318,0.080228485,0.13154565,0.024804225,0.043059472
4,-0.07430168,-0.08493999,-0.020311039,0.00077731954,-0.1232913
,0,1,2,3,4
0,-0.088941865,0.03309488,0.012596198,0.006755225,0.040189467
1,-0.049807776,0.06716563,0.08548078,-0.010113726,0.012091874
2,-0.012963684,0.06794612,0.014238732,0.0044318135,-0.06274781
3,0.059592504,0.00848001,-0.0028584101,-0.040302664,0.059059635
4,0.05836299,-0.038875505,-0.096870735,0.009242104,-0.1023443
,0,1,2,3,4
0,-0.011527708,-0.2015617,0.029460594,0.10499268,0.045780655
1,-0.0052233916,-0.16281946,0.02275634,-0.12107816,-0.117438294
2,-0.052886907,-0.038547643,0.018111145,0.0024445397,0.07796754
3,0.027829153,0.09018431,0.14504462,-0.0065190424,-0.07694059
4,0.0013584526,-0.10851923,-0.034784254,-0.07791723,0.034376312
,0,1,2,3,4
0,0.045850005,-0.03649122,0.04866403,0.018744886,-0.09859472
1,-0.10238825,-0.03459196,-0.04417977,-0.06841967,-0.080262296
